Z daughter, A daughter, element daughter, Z parent, A parent, element parent, daughter level idx, independent thermal fy, unc, independent fast fy, unc, independent 14MeV fy, unc,Extraction_date
56,134,Ba,94,241,Pu,0,0.0000000000032144,0.0000000000012239,0.000000000018265,0.0000000000068547,,,2024-11-18
56,135,Ba,94,241,Pu,0,0.00000000014691,0.000000000054198,0.00000000063068,0.00000000022696,,,2024-11-18
56,135,Ba,94,241,Pu,2,0.00000000035465,0.00000000013084,0.0000000017646,0.00000000063503,,,2024-11-18
56,136,Ba,94,241,Pu,0,0.00000001176,0.0000000043749,0.000000040268,0.000000014619,,,2024-11-18
56,136,Ba,94,241,Pu,5,0.000000027546,0.000000010247,0.00000010976,0.000000039847,,,2024-11-18
56,137,Ba,94,241,Pu,0,0.00000035104,0.00000012754,0.00000095604,0.00000035087,,,2024-11-18
56,137,Ba,94,241,Pu,2,0.00000084746,0.0000003079,0.000002675,0.00000098173,,,2024-11-18
56,138,Ba,94,241,Pu,0,0.000026806,0.0000096147,0.000065684,0.000023837,,,2024-11-18
56,139,Ba,94,241,Pu,0,0.00025536,0.000096697,0.00055091,0.00020643,,,2024-11-18
56,140,Ba,94,241,Pu,0,0.0017837,0.00068172,0.0029354,0.001088,,,2024-11-18
56,141,Ba,94,241,Pu,0,0.0057077,0.0020226,0.0072681,0.002778,,,2024-11-18
56,142,Ba,94,241,Pu,0,0.015352,0.0039098,0.01786,0.0040862,,,2024-11-18
56,143,Ba,94,241,Pu,0,0.023716,0.0038007,0.026484,0.0038799,,,2024-11-18
56,144,Ba,94,241,Pu,0,0.030606,0.0029209,0.029122,0.0033409,,,2024-11-18
56,145,Ba,94,241,Pu,0,0.018754,0.0028039,0.014415,0.0028481,,,2024-11-18
56,146,Ba,94,241,Pu,0,0.0094353,0.0020904,0.0056168,0.0015643,,,2024-11-18
56,147,Ba,94,241,Pu,0,0.0019834,0.00064883,0.00093968,0.00032447,,,2024-11-18
56,148,Ba,94,241,Pu,0,0.00033078,0.00011717,0.00013734,0.000049608,,,2024-11-18
56,149,Ba,94,241,Pu,0,0.000025725,0.000010001,0.0000088601,0.0000032349,,,2024-11-18
56,150,Ba,94,241,Pu,0,0.0000015868,0.00000062074,0.00000047117,0.00000016967,,,2024-11-18
56,151,Ba,94,241,Pu,0,0.000000046189,0.000000021484,0.000000010481,0.0000000038205,,,2024-11-18
56,152,Ba,94,241,Pu,0,0.0000000012596,0.00000000046427,0.00000000019985,0.000000000071938,,,2024-11-18
56,153,Ba,94,241,Pu,0,0.000000000010436,0.0000000000052043,0.0000000000014658,0.00000000000074199,,,2024-11-18
57,137,La,94,241,Pu,0,0.000000000060327,0.000000000021917,0.00000000036522,0.00000000013403,,,2024-11-18
57,138,La,94,241,Pu,0,0.0000000040924,0.0000000014672,0.00000002004,0.0000000072637,,,2024-11-18
57,139,La,94,241,Pu,0,0.00000018521,0.000000069912,0.0000008012,0.0000002978,,,2024-11-18
57,140,La,94,241,Pu,0,0.0000037888,0.0000014284,0.000012621,0.0000045871,,,2024-11-18
57,141,La,94,241,Pu,0,0.000054806,0.000019818,0.00013981,0.000054818,,,2024-11-18
57,142,La,94,241,Pu,0,0.00041277,0.00014795,0.0009095,0.00032756,,,2024-11-18
57,143,La,94,241,Pu,0,0.0022539,0.00081648,0.0043655,0.001562,,,2024-11-18
57,144,La,94,241,Pu,0,0.0055165,0.0020399,0.0089218,0.0028934,,,2024-11-18
57,145,La,94,241,Pu,0,0.010837,0.0027302,0.016105,0.0029317,,,2024-11-18
57,146,La,94,241,Pu,0,0.0048854,0.00084212,0.005331,0.00074941,,,2024-11-18
57,146,La,94,241,Pu,1,0.0087876,0.0015148,0.011184,0.0015722,,,2024-11-18
57,147,La,94,241,Pu,0,0.013835,0.0019768,0.012441,0.002026,,,2024-11-18
57,148,La,94,241,Pu,0,0.0060494,0.0014492,0.0046983,0.0012961,,,2024-11-18
57,149,La,94,241,Pu,0,0.0019032,0.00062239,0.001255,0.00041777,,,2024-11-18
57,150,La,94,241,Pu,0,0.00030694,0.00011526,0.00018348,0.000064982,,,2024-11-18
57,151,La,94,241,Pu,0,0.000040107,0.000018476,0.000018789,0.0000068342,,,2024-11-18
57,152,La,94,241,Pu,0,0.0000030872,0.000001137,0.0000010267,0.0000003695,,,2024-11-18
57,153,La,94,241,Pu,0,0.00000011758,0.000000058633,0.000000034895,0.000000017664,,,2024-11-18
57,154,La,94,241,Pu,0,0.000000003152,0.0000000013256,0.00000000069931,0.00000000025751,,,2024-11-18
57,155,La,94,241,Pu,0,0.000000000040626,0.000000000039579,0.0000000000086034,0.0000000000041645,,,2024-11-18
58,139,Ce,94,241,Pu,0,0.0000000000020186,0.00000000000076195,0.000000000011017,0.0000000000040948,,,2024-11-18
58,139,Ce,94,241,Pu,2,0.0000000000048731,0.0000000000018394,0.000000000030824,0.000000000011457,,,2024-11-18
58,140,Ce,94,241,Pu,0,0.00000000066471,0.00000000025057,0.0000000031032,0.0000000011275,,,2024-11-18
58,141,Ce,94,241,Pu,0,0.000000027452,0.0000000099158,0.000000097909,0.000000038288,,,2024-11-18
58,142,Ce,94,241,Pu,0,0.00000094416,0.00000033657,0.0000029116,0.0000010401,,,2024-11-18
58,143,Ce,94,241,Pu,0,0.000015237,0.0000054549,0.000041991,0.000015064,,,2024-11-18
58,144,Ce,94,241,Pu,0,0.00017429,0.000067344,0.00039098,0.00014871,,,2024-11-18
58,145,Ce,94,241,Pu,0,0.00087652,0.00033162,0.0016515,0.00059323,,,2024-11-18
58,146,Ce,94,241,Pu,0,0.003319,0.0011892,0.0051368,0.0016443,,,2024-11-18
58,147,Ce,94,241,Pu,0,0.0064633,0.0018307,0.0083688,0.0019828,,,2024-11-18
58,148,Ce,94,241,Pu,0,0.011516,0.0015798,0.01277,0.0015528,,,2024-11-18
58,149,Ce,94,241,Pu,0,0.010341,0.0011769,0.008955,0.0012441,,,2024-11-18
58,150,Ce,94,241,Pu,0,0.0075564,0.0010336,0.0053818,0.0010774,,,2024-11-18
58,151,Ce,94,241,Pu,0,0.0025939,0.00077421,0.0014083,0.00044154,,,2024-11-18
58,152,Ce,94,241,Pu,0,0.00074413,0.00023181,0.00032219,0.00011122,,,2024-11-18
58,153,Ce,94,241,Pu,0,0.000071894,0.000034728,0.000030114,0.000015191,,,2024-11-18
58,154,Ce,94,241,Pu,0,0.000008464,0.0000035463,0.0000027317,0.0000010053,,,2024-11-18
58,155,Ce,94,241,Pu,0,0.00000031165,0.00000030345,0.000000097035,0.000000046969,,,2024-11-18
58,156,Ce,94,241,Pu,0,0.000000017425,0.00000001353,0.0000000029163,0.0000000013966,,,2024-11-18
58,157,Ce,94,241,Pu,0,0.00000000043735,0.00000000029076,0.000000000040541,0.000000000019365,,,2024-11-18
59,141,Pr,94,241,Pu,0,0,0,0.0000000000026287,0.000000000001028,,,2024-11-18
59,142,Pr,94,241,Pu,0,0.000000000010978,0.0000000000039132,0.000000000061652,0.000000000022022,,,2024-11-18
59,142,Pr,94,241,Pu,1,0.000000000025712,0.0000000000091658,0.00000000016805,0.000000000060026,,,2024-11-18
59,143,Pr,94,241,Pu,0,0.0000000028205,0.0000000010092,0.000000015761,0.0000000056486,,,2024-11-18
59,144,Pr,94,241,Pu,0,0.0000000098237,0.0000000037734,0.000000039506,0.000000014933,,,2024-11-18
59,144,Pr,94,241,Pu,1,0.000000087248,0.000000033514,0.0000004019,0.00000015192,,,2024-11-18
59,145,Pr,94,241,Pu,0,0.000002311,0.00000085906,0.0000087314,0.0000031339,,,2024-11-18
59,146,Pr,94,241,Pu,0,0.000026116,0.0000094887,0.00007732,0.000027947,,,2024-11-18
59,147,Pr,94,241,Pu,0,0.00022749,0.000085271,0.000526,0.00019129,,,2024-11-18
59,148,Pr,94,241,Pu,0,0.00071207,0.00026606,0.0014924,0.0005194,,,2024-11-18
59,149,Pr,94,241,Pu,0,0.0022272,0.00084681,0.0041712,0.0011265,,,2024-11-18
59,150,Pr,94,241,Pu,0,0.0033508,0.0009921,0.0056802,0.001094,,,2024-11-18
59,151,Pr,94,241,Pu,0,0.0051698,0.0010019,0.0059016,0.00074184,,,2024-11-18
59,152,Pr,94,241,Pu,0,0.0045406,0.00068063,0.0032904,0.00065319,,,2024-11-18
59,153,Pr,94,241,Pu,0,0.0018371,0.00053541,0.0012195,0.00053863,,,2024-11-18
59,154,Pr,94,241,Pu,0,0.00047232,0.00016871,0.00028547,0.00009902,,,2024-11-18
59,155,Pr,94,241,Pu,0,0.000073473,0.000065031,0.000043837,0.000021047,,,2024-11-18
59,156,Pr,94,241,Pu,0,0.000010451,0.0000080225,0.000003634,0.0000017386,,,2024-11-18
59,157,Pr,94,241,Pu,0,0.0000011404,0.00000075738,0.00000022328,0.00000010664,,,2024-11-18
59,158,Pr,94,241,Pu,0,0.000000056795,0.000000033325,0.0000000066077,0.0000000031838,,,2024-11-18
59,159,Pr,94,241,Pu,0,0.0000000021888,0.0000000011573,0.0000000001626,0.000000000077548,,,2024-11-18
60,142,Nd,94,241,Pu,0,0,0,0,0,,,2024-11-18
60,143,Nd,94,241,Pu,0,0,0,0,0,,,2024-11-18
60,144,Nd,94,241,Pu,0,0.0000000000044038,0.0000000000016916,0.000000000028541,0.000000000010788,,,2024-11-18
60,145,Nd,94,241,Pu,0,0.00000000031546,0.00000000011724,0.0000000016971,0.000000000609,,,2024-11-18
60,146,Nd,94,241,Pu,0,0.000000016407,0.0000000059501,0.000000068877,0.000000024872,,,2024-11-18
60,147,Nd,94,241,Pu,0,0.00000043474,0.00000016087,0.0000014119,0.0000005142,,,2024-11-18
60,148,Nd,94,241,Pu,0,0.0000080782,0.0000029443,0.000022523,0.0000082128,,,2024-11-18
60,149,Nd,94,241,Pu,0,0.000060804,0.000024055,0.00014273,0.000052001,,,2024-11-18
60,150,Nd,94,241,Pu,0,0.00033731,0.00014286,0.00075163,0.00026064,,,2024-11-18
60,151,Nd,94,241,Pu,0,0.00075078,0.00045896,0.0017401,0.00053152,,,2024-11-18
60,152,Nd,94,241,Pu,0,0.0018217,0.00065693,0.0033401,0.00065328,,,2024-11-18
60,153,Nd,94,241,Pu,0,0.0018163,0.00066017,0.0027819,0.00083855,,,2024-11-18
60,154,Nd,94,241,Pu,0,0.0026104,0.00041423,0.0024365,0.00031208,,,2024-11-18
60,155,Nd,94,241,Pu,0,0.0010579,0.00063503,0.00090313,0.00035781,,,2024-11-18
60,156,Nd,94,241,Pu,0,0.00063535,0.00037451,0.00029782,0.00013064,,,2024-11-18
60,157,Nd,94,241,Pu,0,0.0001711,0.00010573,0.000047121,0.000022051,,,2024-11-18
60,158,Nd,94,241,Pu,0,0.000035218,0.000020332,0.0000059151,0.0000028385,,,2024-11-18
60,159,Nd,94,241,Pu,0,0.0000036169,0.0000019085,0.00000039288,0.00000018729,,,2024-11-18
60,160,Nd,94,241,Pu,0,0.0000003028,0.00000015103,0.00000001948,0.0000000092059,,,2024-11-18
60,161,Nd,94,241,Pu,0,0.000000012599,0.0000000058605,0.00000000046778,0.00000000022212,,,2024-11-18
61,147,Pm,94,241,Pu,0,0.000000000022332,0.0000000000082626,0.00000000015004,0.000000000054642,,,2024-11-18
61,148,Pm,94,241,Pu,0,0.00000000037873,0.00000000013778,0.0000000019544,0.00000000071266,,,2024-11-18
61,148,Pm,94,241,Pu,-2,0.00000000088707,0.00000000032272,0.0000000053273,0.0000000019425,,,2024-11-18
61,149,Pm,94,241,Pu,0,0.000000045225,0.000000017634,0.00000021535,0.000000078688,,,2024-11-18
61,150,Pm,94,241,Pu,0,0.00000078609,0.00000030764,0.0000032682,0.0000011769,,,2024-11-18
61,151,Pm,94,241,Pu,0,0.000010222,0.0000047674,0.000033238,0.000012097,,,2024-11-18
61,152,Pm,94,241,Pu,0,0.000013182,0.0000048797,0.000027408,0.0000097299,,,2024-11-18
61,152,Pm,94,241,Pu,4,0.000026322,0.0000097442,0.000057621,0.000020456,,,2024-11-18
61,152,Pm,94,241,Pu,14,0.000029115,0.000010778,0.000075268,0.00002672,,,2024-11-18
61,153,Pm,94,241,Pu,0,0.00022615,0.00011333,0.00049215,0.00023731,,,2024-11-18
61,154,Pm,94,241,Pu,0,0.00028471,0.00011181,0.00047816,0.00013704,,,2024-11-18
61,155,Pm,94,241,Pu,0,0.0006812,0.00055113,0.0012423,0.00041393,,,2024-11-18
61,156,Pm,94,241,Pu,0,0.00095372,0.00048591,0.00091092,0.0002983,,,2024-11-18
61,157,Pm,94,241,Pu,0,0.00097836,0.00039664,0.0005231,0.00018418,,,2024-11-18
61,158,Pm,94,241,Pu,0,0.00047333,0.00022254,0.00015601,0.000066655,,,2024-11-18
61,159,Pm,94,241,Pu,0,0.00018663,0.000089183,0.000040884,0.000018556,,,2024-11-18
61,160,Pm,94,241,Pu,0,0.000039423,0.000019178,0.0000052313,0.0000024463,,,2024-11-18
61,161,Pm,94,241,Pu,0,0.0000068606,0.0000031724,0.00000053272,0.00000025249,,,2024-11-18
61,162,Pm,94,241,Pu,0,0.00000056134,0.00000024913,0.000000027046,0.000000012687,,,2024-11-18
61,163,Pm,94,241,Pu,0,0.000000024391,0.000000012647,0.0000000010302,0.0000000004844,,,2024-11-18
62,147,Sm,94,241,Pu,0,0,0,0,0,,,2024-11-18
62,148,Sm,94,241,Pu,0,0,0,0,0,,,2024-11-18
62,149,Sm,94,241,Pu,0,0.000000000001707,0.00000000000066559,0.000000000011808,0.0000000000043148,,,2024-11-18
62,150,Sm,94,241,Pu,0,0.00000000014202,0.000000000055573,0.00000000085655,0.00000000030846,,,2024-11-18
62,151,Sm,94,241,Pu,0,0.0000000054884,0.0000000025529,0.000000025731,0.0000000093799,,,2024-11-18
62,152,Sm,94,241,Pu,0,0.00000016666,0.00000006143,0.00000055378,0.00000019933,,,2024-11-18
62,153,Sm,94,241,Pu,0,0.00000045335,0.00000022611,0.0000012208,0.00000061781,,,2024-11-18
62,153,Sm,94,241,Pu,6,0.0000010944,0.00000054587,0.0000034157,0.0000017286,,,2024-11-18
62,154,Sm,94,241,Pu,0,0.000016322,0.0000068572,0.000037214,0.000013621,,,2024-11-18
62,155,Sm,94,241,Pu,0,0.000052066,0.000050759,0.00011775,0.000055764,,,2024-11-18
62,156,Sm,94,241,Pu,0,0.00024501,0.00018127,0.00031048,0.00013526,,,2024-11-18
62,157,Sm,94,241,Pu,0,0.00052927,0.00029303,0.00038516,0.00015057,,,2024-11-18
62,158,Sm,94,241,Pu,0,0.00088408,0.00031323,0.00039306,0.00013004,,,2024-11-18
62,159,Sm,94,241,Pu,0,0.00076505,0.00022183,0.00022436,0.000075072,,,2024-11-18
62,160,Sm,94,241,Pu,0,0.00058056,0.00016795,0.00010424,0.000037838,,,2024-11-18
62,161,Sm,94,241,Pu,0,0.00023701,0.000086685,0.000025484,0.000010987,,,2024-11-18
62,162,Sm,94,241,Pu,0,0.000076059,0.000030643,0.0000051936,0.0000023538,,,2024-11-18
62,163,Sm,94,241,Pu,0,0.000008485,0.0000043336,0.000000517,0.00000024158,,,2024-11-18
62,164,Sm,94,241,Pu,0,0.00000078145,0.00000039298,0.000000039543,0.000000018848,,,2024-11-18
62,165,Sm,94,241,Pu,0,0.000000038863,0.000000018827,0.0000000015939,0.00000000074745,,,2024-11-18
63,151,Eu,94,241,Pu,0,0,0,0,0,,,2024-11-18
63,152,Eu,94,241,Pu,0,0.0000000000029304,0.0000000000010801,0.000000000018902,0.0000000000068038,,,2024-11-18
63,152,Eu,94,241,Pu,16,0.0000000000032683,0.0000000000012047,0.000000000025035,0.0000000000090116,,,2024-11-18
63,153,Eu,94,241,Pu,0,0.00000000029529,0.00000000014726,0.0000000018553,0.00000000093914,,,2024-11-18
63,154,Eu,94,241,Pu,0,0.0000000046778,0.0000000019672,0.000000020327,0.0000000074851,,,2024-11-18
63,154,Eu,94,241,Pu,13,0.0000000042136,0.0000000017721,0.000000021915,0.0000000080699,,,2024-11-18
63,155,Eu,94,241,Pu,0,0.00000012785,0.00000012455,0.00000058887,0.00000028502,,,2024-11-18
63,156,Eu,94,241,Pu,0,0.0000016315,0.0000012667,0.0000040803,0.0000019521,,,2024-11-18
63,157,Eu,94,241,Pu,0,0.000014089,0.0000093426,0.000019819,0.0000093914,,,2024-11-18
63,158,Eu,94,241,Pu,0,0.000054963,0.000031742,0.000046731,0.000021824,,,2024-11-18
63,159,Eu,94,241,Pu,0,0.00016572,0.000081305,0.000092592,0.000039325,,,2024-11-18
63,160,Eu,94,241,Pu,0,0.00026718,0.00011177,0.000091223,0.000034567,,,2024-11-18
63,161,Eu,94,241,Pu,0,0.0003693,0.00011062,0.000075699,0.000024924,,,2024-11-18
63,162,Eu,94,241,Pu,0,0.00025824,0.000073789,0.000033994,0.000011982,,,2024-11-18
63,163,Eu,94,241,Pu,0,0.00010425,0.000043329,0.000012513,0.0000049223,,,2024-11-18
63,164,Eu,94,241,Pu,0,0.000022922,0.000010691,0.0000023409,0.0000010561,,,2024-11-18
63,165,Eu,94,241,Pu,0,0.000004556,0.000002141,0.0000003844,0.00000017702,,,2024-11-18
63,166,Eu,94,241,Pu,0,0.00000043846,0.00000020602,0.000000031019,0.000000014469,,,2024-11-18
63,167,Eu,94,241,Pu,0,0.000000032822,0.000000015461,0.0000000018801,0.00000000088628,,,2024-11-18
64,152,Gd,94,241,Pu,0,0,0,0,0,,,2024-11-18
64,154,Gd,94,241,Pu,0,0,0,0.0000000000027822,0.0000000000010245,,,2024-11-18
64,155,Gd,94,241,Pu,0,0.0000000000048709,0.0000000000047453,0.000000000029634,0.000000000014345,,,2024-11-18
64,155,Gd,94,241,Pu,6,0.000000000011759,0.000000000011456,0.000000000082916,0.000000000040136,,,2024-11-18
64,156,Gd,94,241,Pu,0,0.00000000095785,0.00000000074374,0.0000000034999,0.0000000016761,,,2024-11-18
64,157,Gd,94,241,Pu,0,0.00000002271,0.000000015098,0.000000046197,0.000000022066,,,2024-11-18
64,158,Gd,94,241,Pu,0,0.00000037699,0.00000022119,0.00000045643,0.00000021986,,,2024-11-18
64,159,Gd,94,241,Pu,0,0.0000029078,0.0000015358,0.0000022628,0.0000010766,,,2024-11-18
64,160,Gd,94,241,Pu,0,0.000018195,0.000008994,0.0000084501,0.0000039278,,,2024-11-18
64,161,Gd,94,241,Pu,0,0.000057788,0.000025687,0.000015792,0.0000070834,,,2024-11-18
64,162,Gd,94,241,Pu,0,0.00014038,0.000051639,0.000024342,0.0000094772,,,2024-11-18
64,163,Gd,94,241,Pu,0,0.00012051,0.000048016,0.000018942,0.0000065818,,,2024-11-18
64,164,Gd,94,241,Pu,0,0.000089902,0.000030035,0.000012125,0.0000038923,,,2024-11-18
64,165,Gd,94,241,Pu,0,0.000039208,0.000013307,0.000004462,0.0000015991,,,2024-11-18
64,166,Gd,94,241,Pu,0,0.000013878,0.0000051234,0.0000013576,0.00000054584,,,2024-11-18
64,167,Gd,94,241,Pu,0,0.0000025284,0.000001096,0.00000020475,0.000000092502,,,2024-11-18
64,168,Gd,94,241,Pu,0,0.00000036008,0.00000016452,0.000000025281,0.000000011751,,,2024-11-18
64,169,Gd,94,241,Pu,0,0.000000025561,0.00000001206,0.0000000015888,0.0000000007483,,,2024-11-18
65,158,Tb,94,241,Pu,0,0.000000000041634,0.00000000002443,0.00000000010799,0.00000000005203,,,2024-11-18
65,158,Tb,94,241,Pu,3,0.0000000000046878,0.0000000000027507,0.000000000010615,0.0000000000051144,,,2024-11-18
65,159,Tb,94,241,Pu,0,0.0000000015555,0.00000000082244,0.0000000025394,0.0000000012111,,,2024-11-18
65,160,Tb,94,241,Pu,0,0.000000026107,0.000000013024,0.000000025131,0.000000011876,,,2024-11-18
65,161,Tb,94,241,Pu,0,0.00000034518,0.00000016052,0.00000019218,0.000000091198,,,2024-11-18
65,162,Tb,94,241,Pu,0,0.0000021091,0.00000093456,0.00000072874,0.00000034031,,,2024-11-18
65,163,Tb,94,241,Pu,0,0.000006889,0.0000035313,0.0000021095,0.00000096657,,,2024-11-18
65,164,Tb,94,241,Pu,0,0.000011626,0.0000056467,0.0000029889,0.0000013263,,,2024-11-18
65,165,Tb,94,241,Pu,0,0.000017462,0.0000074431,0.0000037371,0.0000014148,,,2024-11-18
65,166,Tb,94,241,Pu,0,0.000013071,0.0000049159,0.0000024068,0.00000082474,,,2024-11-18
65,167,Tb,94,241,Pu,0,0.0000081246,0.000002716,0.0000012579,0.00000041748,,,2024-11-18
65,168,Tb,94,241,Pu,0,0.0000025801,0.0000009676,0.00000035476,0.00000013833,,,2024-11-18
65,169,Tb,94,241,Pu,0,0.00000068688,0.00000028756,0.000000085679,0.000000036872,,,2024-11-18
65,170,Tb,94,241,Pu,0,0.000000092132,0.00000004263,0.000000010209,0.0000000047118,,,2024-11-18
65,171,Tb,94,241,Pu,0,0.00000001125,0.0000000052153,0.0000000010223,0.00000000047786,,,2024-11-18
66,158,Dy,94,241,Pu,0,0,0,0,0,,,2024-11-18
66,160,Dy,94,241,Pu,0,0.0000000000031743,0.0000000000015836,0.0000000000045078,0.0000000000021304,,,2024-11-18
66,161,Dy,94,241,Pu,0,0.00000000011567,0.000000000053805,0.000000000094415,0.000000000044832,,,2024-11-18
66,162,Dy,94,241,Pu,0,0.0000000030581,0.0000000013581,0.0000000015351,0.00000000072021,,,2024-11-18
66,163,Dy,94,241,Pu,0,0.000000026541,0.000000013762,0.000000011657,0.0000000054802,,,2024-11-18
66,164,Dy,94,241,Pu,0,0.00000018393,0.000000092676,0.000000066646,0.000000031746,,,2024-11-18
66,165,Dy,94,241,Pu,0,0.00000059231,0.00000028576,0.00000017768,0.000000082547,,,2024-11-18
66,165,Dy,94,241,Pu,2,0.000000090547,0.000000043684,0.000000023657,0.000000010991,,,2024-11-18
66,166,Dy,94,241,Pu,0,0.0000019117,0.00000087934,0.0000004731,0.00000021102,,,2024-11-18
66,167,Dy,94,241,Pu,0,0.0000026431,0.0000011411,0.00000053862,0.00000022489,,,2024-11-18
66,168,Dy,94,241,Pu,0,0.000002859,0.0000010391,0.00000051271,0.0000001786,,,2024-11-18
66,169,Dy,94,241,Pu,0,0.0000016097,0.00000053195,0.00000026368,0.00000008652,,,2024-11-18
66,170,Dy,94,241,Pu,0,0.00000074534,0.00000023736,0.00000011064,0.000000037045,,,2024-11-18
66,171,Dy,94,241,Pu,0,0.00000020675,0.000000074858,0.000000025803,0.000000010302,,,2024-11-18
66,172,Dy,94,241,Pu,0,0.000000046582,0.000000018934,0.0000000050292,0.0000000021908,,,2024-11-18
66,173,Dy,94,241,Pu,0,0.0000000050528,0.000000002285,0.00000000047308,0.00000000021824,,,2024-11-18
67,163,Ho,94,241,Pu,0,0.0000000000025029,0.0000000000012978,0.0000000000023693,0.0000000000011141,,,2024-11-18
67,164,Ho,94,241,Pu,0,0.00000000001641,0.0000000000082732,0.00000000001122,0.0000000000053524,,,2024-11-18
67,164,Ho,94,241,Pu,3,0.000000000038437,0.000000000019378,0.000000000030582,0.00000000001459,,,2024-11-18
67,165,Ho,94,241,Pu,0,0.00000000087492,0.00000000042396,0.00000000053717,0.00000000025192,,,2024-11-18
67,166,Ho,94,241,Pu,0,0.0000000019281,0.00000000091154,0.00000000087858,0.00000000041092,,,2024-11-18
67,166,Ho,94,241,Pu,1,0.000000004516,0.0000000021351,0.0000000023948,0.0000000011201,,,2024-11-18
67,167,Ho,94,241,Pu,0,0.000000036093,0.000000017001,0.000000014807,0.0000000069618,,,2024-11-18
67,168,Ho,94,241,Pu,0,0.000000039197,0.000000018255,0.000000012506,0.0000000057919,,,2024-11-18
67,168,Ho,94,241,Pu,1,0.000000055619,0.000000025903,0.000000020915,0.0000000096861,,,2024-11-18
67,169,Ho,94,241,Pu,0,0.00000019584,0.000000089836,0.000000061527,0.00000002722,,,2024-11-18
67,170,Ho,94,241,Pu,0,0.00000013901,0.000000061508,0.000000040591,0.000000016614,,,2024-11-18
67,170,Ho,94,241,Pu,1,0.000000059349,0.00000002626,0.000000014892,0.0000000060951,,,2024-11-18
67,171,Ho,94,241,Pu,0,0.00000018599,0.000000069588,0.000000043583,0.000000014908,,,2024-11-18
67,172,Ho,94,241,Pu,0,0.000000089042,0.000000030661,0.000000018274,0.0000000061329,,,2024-11-18
67,173,Ho,94,241,Pu,0,0.000000033852,0.000000011775,0.000000006163,0.0000000022181,,,2024-11-18
67,174,Ho,94,241,Pu,0,0.0000000065964,0.0000000027454,0.0000000010898,0.00000000046827,,,2024-11-18
67,175,Ho,94,241,Pu,0,0.0000000011565,0.00000000051792,0.00000000016993,0.000000000076811,,,2024-11-18
68,164,Er,94,241,Pu,0,0,0,0,0,,,2024-11-18
68,166,Er,94,241,Pu,0,0.0000000000019134,0.00000000000090468,0.0000000000014278,0.000000000000668,,,2024-11-18
68,167,Er,94,241,Pu,0,0.000000000025357,0.000000000011956,0.000000000015422,0.0000000000072725,,,2024-11-18
68,167,Er,94,241,Pu,3,0.0000000000038763,0.0000000000018278,0.0000000000020533,0.00000000000096829,,,2024-11-18
68,168,Er,94,241,Pu,0,0.00000000032742,0.0000000001535,0.00000000016625,0.000000000078146,,,2024-11-18
68,169,Er,94,241,Pu,0,0.0000000017595,0.00000000083333,0.00000000078359,0.00000000036935,,,2024-11-18
68,170,Er,94,241,Pu,0,0.0000000071125,0.0000000034019,0.0000000027608,0.0000000012964,,,2024-11-18
68,171,Er,94,241,Pu,0,0.000000015897,0.0000000073353,0.0000000050429,0.000000002305,,,2024-11-18
68,172,Er,94,241,Pu,0,0.000000027386,0.00000001182,0.000000007435,0.000000003117,,,2024-11-18
68,173,Er,94,241,Pu,0,0.000000022452,0.0000000088124,0.0000000053361,0.0000000020082,,,2024-11-18
68,174,Er,94,241,Pu,0,0.000000014737,0.0000000048657,0.0000000031859,0.0000000010338,,,2024-11-18
68,175,Er,94,241,Pu,0,0.0000000055406,0.000000001784,0.0000000010835,0.00000000036313,,,2024-11-18
68,176,Er,94,241,Pu,0,0.0000000017201,0.00000000057949,0.00000000030168,0.00000000011122,,,2024-11-18
68,177,Er,94,241,Pu,0,0.00000000029901,0.00000000012061,0.000000000043726,0.000000000019026,,,2024-11-18
69,169,Tm,94,241,Pu,0,0,0,0,0,,,2024-11-18
69,170,Tm,94,241,Pu,0,0.0000000000051023,0.0000000000024469,0.0000000000041373,0.0000000000019549,,,2024-11-18
69,171,Tm,94,241,Pu,0,0.000000000048192,0.000000000022589,0.000000000031525,0.000000000014816,,,2024-11-18
69,172,Tm,94,241,Pu,0,0.00000000021335,0.00000000009919,0.00000000011732,0.000000000054824,,,2024-11-18
69,173,Tm,94,241,Pu,0,0.00000000068667,0.00000000032,0.00000000032307,0.00000000014981,,,2024-11-18
69,174,Tm,94,241,Pu,0,0.0000000010538,0.00000000049083,0.00000000043984,0.0000000002012,,,2024-11-18
69,175,Tm,94,241,Pu,0,0.0000000013998,0.00000000061842,0.00000000051776,0.00000000021304,,,2024-11-18
69,176,Tm,94,241,Pu,0,0.00000000092697,0.00000000037549,0.00000000030506,0.00000000011208,,,2024-11-18
69,177,Tm,94,241,Pu,0,0.00000000054344,0.00000000018537,0.00000000015033,0.000000000049065,,,2024-11-18
69,178,Tm,94,241,Pu,0,0.00000000016341,0.000000000056634,0.000000000040219,0.000000000014378,,,2024-11-18
69,179,Tm,94,241,Pu,0,0.000000000039385,0.000000000015167,0.000000000008902,0.0000000000035714,,,2024-11-18
70,170,Yb,94,241,Pu,0,0,0,0,0,,,2024-11-18
70,171,Yb,94,241,Pu,0,0,0,0,0,,,2024-11-18
70,172,Yb,94,241,Pu,0,0,0,0,0,,,2024-11-18
70,173,Yb,94,241,Pu,0,0.0000000000013309,0.00000000000062307,0,0,,,2024-11-18
70,174,Yb,94,241,Pu,0,0.0000000000085456,0.0000000000040551,0.0000000000050822,0.0000000000024144,,,2024-11-18
